road_id,flood_direct_count,flood_direct_exposure,flood_events_5km,flood_events_10km,flood_nearby_5km,flood_nearby_10km,nearest_flood_distance_km
385553876,0,0,0,0,0,0,43.14921942140574
385553895,0,0,0,0,0,0,58.46201716764594
385553911,0,0,0,0,0,0,60.960448916666756
385553912,0,0,0,0,0,0,37.18646848767398
385572777,0,0,0,0,0,0,121.27509494486083
385574964,0,0,0,0,0,0,74.82237733965934
385574967,0,0,0,0,0,0,79.86402367870777
385616888,0,0,0,0,0,0,62.19098514164026
385616898,0,0,0,0,0,0,68.13165518223809
385616910,0,0,0,0,0,0,57.377787300896415
385616925,0,0,0,0,0,0,49.80504246116116
385618406,0,0,0,0,0,0,69.8053475349768
385618407,0,0,0,0,0,0,70.44616456466304
385618408,0,0,0,0,0,0,74.54126196113893
385672879,1,1,1,1,1,1,0.0
385672903,0,0,0,1,0,1,8.731705450933655
385672908,0,0,0,0,0,0,18.64586892212865
385672912,0,0,0,1,0,1,7.091388699008021
385672917,0,0,1,1,1,1,4.963937196949349
385672918,0,0,1,1,1,1,0.11724078975411839
385672919,0,0,0,0,0,0,18.57986416758933
385672920,0,0,0,1,0,1,7.730372880225234
385672921,0,0,0,0,0,0,16.014928245400675
385672923,1,1,1,1,1,1,0.0
385672925,0,0,0,0,0,0,18.952370589619363
385672927,0,0,0,0,0,0,16.30822433817389
385672929,0,0,0,0,0,0,18.46014418951153
385672931,0,0,0,0,0,0,19.12347712633061
385672933,0,0,0,0,0,0,18.438818339206552
385672940,0,0,0,1,0,1,9.688034918025314
385672942,0,0,0,0,0,0,16.103917656462393
385672948,0,0,1,1,1,1,2.2289743844887684
385672959,0,0,0,0,0,0,18.995900473814448
385672968,0,0,0,0,0,0,16.84765243174268
385672978,0,0,0,0,0,0,10.74439608296865
385672990,1,1,1,1,1,1,0.0
385672996,0,0,0,0,0,0,17.723085703492256
385673007,0,0,0,0,0,0,13.227157971562118
385673009,1,1,1,1,1,1,0.0
385673030,0,0,0,0,0,0,14.22562304291919
385693562,0,0,0,0,0,0,105.37513871073863
385693563,0,0,0,0,0,0,101.00891543354807
385693564,0,0,0,0,0,0,109.4107968327462
385693565,0,0,0,0,0,0,99.93195517280805
385693566,0,0,0,0,0,0,102.91706468383455
385693567,0,0,0,0,0,0,99.41092899006843
386384606,7,1,8,9,1,1,0.0
386384607,7,1,8,9,1,1,0.0
386384608,7,1,8,9,1,1,0.0
386384612,0,0,8,9,1,1,0.24249372792630478
386384613,0,0,8,9,1,1,0.21550125423272934
386384617,0,0,8,9,1,1,0.5506205263144135
386384618,9,1,9,10,1,1,0.0
386384619,0,0,8,9,1,1,0.5455404048409489
386384620,9,1,12,12,1,1,0.0
386384625,9,1,9,10,1,1,0.0
386384628,7,1,8,9,1,1,0.0
386384629,9,1,12,12,1,1,0.0
386384630,9,1,9,9,1,1,0.0
386384631,9,1,9,12,1,1,0.0
386384632,9,1,9,10,1,1,0.0
386384633,9,1,9,12,1,1,0.0
386384634,9,1,9,12,1,1,0.0
386384635,9,1,9,10,1,1,0.0
386384636,9,1,12,12,1,1,0.0
386384637,9,1,12,12,1,1,0.0
386390122,11,1,11,12,1,1,0.0
386390123,11,1,11,12,1,1,0.0
386390124,11,1,11,13,1,1,0.0
386390125,11,1,11,13,1,1,0.0
386390126,11,1,11,11,1,1,0.0
386390127,11,1,11,11,1,1,0.0
386390129,6,1,6,13,1,1,0.0
386390130,6,1,6,13,1,1,0.0
386390131,6,1,6,11,1,1,0.0
386390132,6,1,6,13,1,1,0.0
386390133,6,1,6,13,1,1,0.0
386390134,6,1,6,13,1,1,0.0
386390135,6,1,6,13,1,1,0.0
386390136,6,1,6,6,1,1,0.0
386390138,6,1,6,11,1,1,0.0
386390139,6,1,6,6,1,1,0.0
386390140,6,1,6,6,1,1,0.0
386390141,6,1,6,11,1,1,0.0
386390142,6,1,6,13,1,1,0.0
386390143,6,1,6,13,1,1,0.0
386397328,10,1,10,12,1,1,0.0
386397329,10,1,10,10,1,1,0.0
386397330,0,0,0,0,0,0,17.771609923422293
386397332,0,0,0,0,0,0,21.020863537328967
386397333,0,0,0,0,0,0,21.02257531826178
386397334,0,0,0,0,0,0,18.215091675031392
386397335,4,1,4,4,1,1,0.0
386465732,0,0,0,8,0,1,7.484904502849739
386465734,0,0,0,0,0,0,15.547420323907314
386465744,0,0,0,0,0,0,13.733983940897906
386465749,0,0,0,0,0,0,15.697399678343393
386511267,0,0,0,0,0,0,17.30480381591652
386511268,0,0,0,0,0,0,15.950452513133936
386511269,0,0,0,0,0,0,16.292041186596496
386511270,0,0,0,0,0,0,16.59521738466644
386511271,0,0,0,0,0,0,15.837338184601622
386511272,0,0,0,0,0,0,15.791784094643681
386511776,0,0,0,0,0,0,17.102755819972575
386511777,0,0,0,0,0,0,16.650091495914793
386511778,0,0,0,0,0,0,16.518424128837875
386512186,0,0,0,0,0,0,15.272662525235143
386512187,0,0,0,0,0,0,17.051525664869292
386512188,0,0,0,0,0,0,16.54297759779289
386512189,0,0,0,0,0,0,16.66278550614082
386512190,0,0,0,0,0,0,16.318024631700037
386512191,0,0,0,0,0,0,16.826100306659566
386512192,0,0,0,0,0,0,16.787019809529344
386512193,0,0,0,0,0,0,16.76777898582109
386512194,0,0,0,0,0,0,16.433292552013825
386512195,0,0,0,0,0,0,16.43638505244713
386512196,0,0,0,0,0,0,16.977978715692345
386512197,0,0,0,0,0,0,17.12228579291826
386512198,0,0,0,0,0,0,17.1115640272857
386512199,0,0,0,0,0,0,16.586257909032543
386512200,0,0,0,0,0,0,16.61084609483464
386512662,0,0,0,0,0,0,13.619194412695139
386512663,0,0,0,0,0,0,15.040460501799178
386512664,0,0,0,0,0,0,13.636315820838824
386512665,0,0,0,0,0,0,16.97905855970196
386512666,0,0,0,0,0,0,14.648860405067275
386512667,0,0,0,0,0,0,17.110948233821727
386520060,0,0,8,8,1,1,1.5975207481233766
386520061,2,1,2,10,1,1,0.0
386520063,0,0,0,0,0,0,56.84543964471527
386520064,0,0,0,0,0,0,56.31368676886098
386520066,2,1,2,2,1,1,0.0
386751293,0,0,0,0,0,0,22.924222513877613
386751294,0,0,0,0,0,0,22.91157571269623
386753630,0,0,0,0,0,0,34.58586426659868
386755851,0,0,0,0,0,0,26.581595985767
386755852,0,0,0,0,0,0,26.822374394828696
386756350,0,0,0,0,0,0,13.772677090854394
386756351,0,0,0,0,0,0,13.516001210525767
386807094,0,0,0,0,0,0,26.783834279409675
386844805,0,0,0,17,0,1,9.746405489914324
386844806,0,0,0,17,0,1,9.845040013877783
386994368,0,0,0,0,0,0,31.692424871258428
386994369,0,0,0,0,0,0,28.594169439792616
386994371,0,0,8,8,1,1,4.810018730473863
387006246,0,0,0,0,0,0,33.547318322287786
387006247,0,0,0,0,0,0,47.24501420751586
387419516,8,1,11,11,1,1,0.0
387420047,0,0,0,0,0,0,44.095020662645176
387421612,0,0,0,0,0,0,21.267821370894378
387423959,0,0,0,0,0,0,48.13531693221289
387425092,0,0,0,0,0,0,68.65197133862813
387426467,8,1,8,8,1,1,0.0
387427956,11,1,11,11,1,1,0.0
387479829,0,0,6,6,1,1,0.2961021954752225
387481475,0,0,1,1,1,1,0.24214016937903252
387481866,0,0,0,0,0,0,77.35580736528436
387482174,4,1,5,5,1,1,0.0
387646094,1,1,8,8,1,1,0.0
387648834,7,1,7,7,1,1,0.0
387649160,8,1,9,9,1,1,0.0
387649164,7,1,8,8,1,1,0.0
387649166,7,1,8,8,1,1,0.0
387678342,0,0,8,8,1,1,0.370865656254502
387678981,10,1,10,10,1,1,0.0
387757291,0,0,8,9,1,1,0.20610528824146293
387802273,0,0,2,8,1,1,0.9739716484934939
387803077,0,0,0,0,0,0,33.24535011798894
387916615,0,0,0,0,0,0,73.89327046015592
387916616,0,0,0,0,0,0,74.30674935671259
387916617,0,0,0,0,0,0,70.92601099130277
387916618,0,0,0,0,0,0,69.94207479414312
387916619,0,0,0,0,0,0,73.4199748236052
387916620,0,0,0,0,0,0,74.31629017370926
387916621,0,0,0,0,0,0,73.69306292823764
387916622,0,0,0,0,0,0,71.16162066878617
387916623,0,0,0,0,0,0,73.81241318000463
387916624,0,0,0,0,0,0,73.54534705721038
387916625,0,0,0,0,0,0,73.649415931059
387916626,0,0,0,0,0,0,72.58971408707848
387916627,0,0,0,0,0,0,72.58989649018439
387916628,0,0,0,0,0,0,70.2593834667358
387916629,0,0,0,0,0,0,73.9425551811256
387916630,0,0,0,0,0,0,72.23472148046434
387916631,0,0,0,0,0,0,72.79119702650806
387916632,0,0,0,0,0,0,72.57580415693569
387916633,0,0,0,0,0,0,73.56313902728009
387916634,0,0,0,0,0,0,73.4526533383198
387916635,0,0,0,0,0,0,73.85348221746175
387916636,0,0,0,0,0,0,73.42311759131476
387916637,0,0,0,0,0,0,73.51031674229218
387916638,0,0,0,0,0,0,70.87083366766366
387916639,0,0,0,0,0,0,70.01305369344453
387916640,0,0,0,0,0,0,71.31314864810797
387916641,0,0,0,0,0,0,73.02548936214892
387916642,0,0,0,0,0,0,72.25211513493807
387916643,0,0,0,0,0,0,70.01667843085704
387916644,0,0,0,0,0,0,73.20747958135058
387916645,0,0,0,0,0,0,73.34854804650627
387916646,0,0,0,0,0,0,70.8914427079128
387916647,0,0,0,0,0,0,74.464384859849
387917639,0,0,0,0,0,0,66.08480245544497
387917642,0,0,0,0,0,0,66.01096333049988
387917644,0,0,0,0,0,0,66.24571749855656
387917646,0,0,0,0,0,0,66.76720740804524
387917649,0,0,0,0,0,0,66.42897497943054
387917651,0,0,0,0,0,0,66.14125956103422
387917653,0,0,0,0,0,0,67.01830026424385
387917654,0,0,0,0,0,0,66.90660982609727
387917656,0,0,0,0,0,0,66.47736659851486
387917658,0,0,0,0,0,0,68.78343044275938
387917661,0,0,0,0,0,0,66.68356783898267
387917662,0,0,0,0,0,0,66.02465168704276
387917664,0,0,0,0,0,0,64.80460161875853
387917667,0,0,0,0,0,0,68.64581601784234
387917668,0,0,0,0,0,0,66.0557094405068
387917670,0,0,0,0,0,0,66.18616528778449
387917672,0,0,0,0,0,0,66.59320208356148
387917674,0,0,0,0,0,0,66.5218867468486
387917675,0,0,0,0,0,0,66.00237237325638
387917678,0,0,0,0,0,0,65.9939345906186
387917680,0,0,0,0,0,0,66.660230478103
387917682,0,0,0,0,0,0,66.52097525471548
387917683,0,0,0,0,0,0,66.09680881307135
387917685,0,0,0,0,0,0,66.64004058914807
387917687,0,0,0,0,0,0,66.9244783778954
387917689,0,0,0,0,0,0,66.5173994742457
387917691,0,0,0,0,0,0,66.58508131745104
387917693,0,0,0,0,0,0,66.8193618512783
387917695,0,0,0,0,0,0,76.74967630062696
387917698,0,0,0,0,0,0,66.36918629592537
387919866,0,0,0,0,0,0,65.09856419988897
387919867,0,0,0,0,0,0,65.65138541160967
387927026,0,0,0,0,0,0,46.60531272019573
387927027,0,0,0,0,0,0,48.035418124364206
387927028,0,0,0,0,0,0,50.3083558653271
387927029,0,0,0,0,0,0,56.54950980076254
387930266,0,0,0,0,0,0,47.82521876877804
387930267,0,0,0,0,0,0,44.067645786355165
387930268,0,0,0,0,0,0,45.41299257563387
387969760,0,0,4,4,1,1,0.1130214283699028
388014814,0,0,0,0,0,0,66.98103338880475
388014815,0,0,0,0,0,0,67.47381223444683
388014816,0,0,0,0,0,0,67.56779354829362
388014817,0,0,0,0,0,0,67.26713461085436
388014818,0,0,0,0,0,0,67.35390141855302
388014819,0,0,0,0,0,0,67.43540946609394
388014820,0,0,0,0,0,0,67.24484403513667
388014821,0,0,0,0,0,0,67.23645203470437
388014822,0,0,0,0,0,0,67.45864855881905
388014823,0,0,0,0,0,0,67.29910897306343
388014824,0,0,0,0,0,0,67.56981261766111
388014825,0,0,0,0,0,0,67.30748414363737
388014826,0,0,0,0,0,0,66.71954035394012
388014827,0,0,0,0,0,0,67.4791711935135
388014828,0,0,0,0,0,0,67.10218320099278
388014829,0,0,0,0,0,0,66.84875937294754
388014830,0,0,0,0,0,0,67.4283740228344
388014831,0,0,0,0,0,0,67.12103018691855
388094819,4,1,4,4,1,1,0.0
388095728,4,1,4,4,1,1,0.0
388095729,4,1,4,4,1,1,0.0
388095730,4,1,4,4,1,1,0.0
388096214,4,1,4,4,1,1,0.0
388096617,4,1,4,4,1,1,0.0
388096618,4,1,4,4,1,1,0.0
388101395,4,1,4,4,1,1,0.0
388101400,4,1,4,4,1,1,0.0
388103972,4,1,4,4,1,1,0.0
388103976,4,1,4,4,1,1,0.0
388106784,4,1,4,4,1,1,0.0
388106785,4,1,4,4,1,1,0.0
388106786,4,1,4,4,1,1,0.0
388106787,4,1,4,4,1,1,0.0
388106788,4,1,4,4,1,1,0.0
388106790,4,1,4,4,1,1,0.0
388106791,4,1,4,4,1,1,0.0
388106792,4,1,4,4,1,1,0.0
388106794,4,1,4,4,1,1,0.0
388106795,4,1,4,4,1,1,0.0
388106796,4,1,4,4,1,1,0.0
388107561,4,1,4,5,1,1,0.0
388107562,4,1,4,4,1,1,0.0
388107563,4,1,4,5,1,1,0.0
388111701,4,1,4,4,1,1,0.0
388111702,4,1,4,4,1,1,0.0
388111703,4,1,4,4,1,1,0.0
388111705,4,1,4,4,1,1,0.0
388111706,4,1,4,4,1,1,0.0
388264992,4,1,4,4,1,1,0.0
388264993,4,1,4,4,1,1,0.0
388264995,4,1,4,4,1,1,0.0
388929563,4,1,4,4,1,1,0.0
388929566,4,1,4,4,1,1,0.0
388929570,4,1,4,4,1,1,0.0
388930255,4,1,4,4,1,1,0.0
388930256,4,1,4,4,1,1,0.0
388931456,4,1,4,4,1,1,0.0
388932686,4,1,4,4,1,1,0.0
388932987,4,1,4,4,1,1,0.0
388932988,4,1,4,4,1,1,0.0
388932989,4,1,4,4,1,1,0.0
388932990,4,1,4,4,1,1,0.0
388932991,4,1,4,4,1,1,0.0
388932992,4,1,4,4,1,1,0.0
388932993,4,1,4,4,1,1,0.0
388932994,4,1,4,4,1,1,0.0
389088439,0,0,0,0,0,0,51.083872169103785
389088440,0,0,0,0,0,0,51.0971653905737
389121025,0,0,0,0,0,0,66.31736144768614
389121027,0,0,0,0,0,0,68.7620077811379
389121028,0,0,0,0,0,0,68.64786690899417
389121031,0,0,0,0,0,0,66.5561610085889
389121036,0,0,0,0,0,0,66.52662503381129
389121037,0,0,0,0,0,0,66.5148635332817
389121038,0,0,0,0,0,0,68.78243245688738
389265156,0,0,0,0,0,0,42.05537194336999
389265157,0,0,0,0,0,0,42.62302584417312
389265159,0,0,0,0,0,0,42.792474751229676
389265160,0,0,0,0,0,0,42.64903169322164
389265161,0,0,0,0,0,0,42.36399173751269
389265162,0,0,0,0,0,0,42.57529613443295
389265163,0,0,0,0,0,0,42.32722355168072
389265970,0,0,0,0,0,0,42.08054402197807
389265971,0,0,0,0,0,0,42.088893401936744
389359961,0,0,0,0,0,0,89.14946936494326
389359962,0,0,0,0,0,0,81.04697493611675
389359963,0,0,0,0,0,0,87.46006663973954
389359964,0,0,0,0,0,0,87.76701072925106
389359965,0,0,0,0,0,0,87.94918631033555
389359966,0,0,0,0,0,0,87.42824983761186
389363496,14,1,14,14,1,1,0.0
389363497,14,1,14,14,1,1,0.0
389363498,14,1,15,15,1,1,0.0
389363499,14,1,14,14,1,1,0.0
389363500,14,1,14,14,1,1,0.0
389363501,14,1,15,15,1,1,0.0
389363502,1,1,15,15,1,1,0.0
389363503,1,1,15,15,1,1,0.0
389363504,14,1,14,14,1,1,0.0
389363505,14,1,14,14,1,1,0.0
389363506,1,1,15,15,1,1,0.0
389363507,14,1,14,14,1,1,0.0
389363508,1,1,15,15,1,1,0.0
389364307,0,0,0,0,0,0,25.244451229183312
389364308,0,0,0,0,0,0,25.155569745068977
389364309,0,0,0,0,0,0,25.744430156586677
389364310,0,0,0,0,0,0,26.415007949279193
389365330,0,0,0,0,0,0,29.88432649028174
389365335,0,0,0,0,0,0,29.919891564041873
389365336,0,0,0,0,0,0,29.873524533403014
389627400,0,0,0,0,0,0,59.42967085676154
389627401,0,0,0,0,0,0,47.09627616671195
389627402,0,0,0,0,0,0,68.86048923258673
389627403,0,0,0,0,0,0,38.63272890582656
389627404,0,0,0,0,0,0,45.75643211101586
389627405,0,0,0,0,0,0,41.73874650991578
389627406,0,0,0,0,0,0,68.86252910037167
389627407,0,0,0,0,0,0,69.28464801250072
389627408,0,0,0,0,0,0,67.44927770085864
389627409,0,0,0,0,0,0,68.83790703364761
389627410,0,0,0,0,0,0,60.301325515832715
389627411,0,0,0,0,0,0,68.50603419969363
389627412,0,0,0,0,0,0,68.63868845171244
389627413,0,0,0,0,0,0,68.43948775410165
389627414,0,0,0,0,0,0,43.693041778780724
389627416,0,0,0,0,0,0,68.7167934079865
389627417,0,0,0,0,0,0,67.08053711621339
389627418,0,0,0,0,0,0,68.71314878248066
389627419,0,0,0,0,0,0,37.85023547318104
389627420,0,0,0,0,0,0,68.81760031241247
389627421,0,0,0,0,0,0,37.67340732046362
389627422,0,0,0,0,0,0,66.77018659532199
389627423,0,0,0,0,0,0,39.24035402256884
389627424,0,0,0,0,0,0,41.96916265860618
389627425,0,0,0,0,0,0,38.262886830300694
389627426,0,0,0,0,0,0,52.0167280948045
389627427,0,0,0,0,0,0,68.77698414535507
389627428,0,0,0,0,0,0,66.9545426163197
389627429,0,0,0,0,0,0,68.71203876311108
389627430,0,0,0,0,0,0,68.81522504694047
389627431,0,0,0,0,0,0,43.53612597124337
389761645,0,0,0,0,0,0,69.70284525013928
389761647,0,0,0,0,0,0,69.97621600926283
389761648,0,0,0,0,0,0,68.89201127258106
389761649,0,0,0,0,0,0,69.22868734920978
389761650,0,0,0,0,0,0,67.45426791592573
389761651,0,0,0,0,0,0,71.2980487407712
389761652,0,0,0,0,0,0,70.25759112827232
389761653,0,0,0,0,0,0,68.28825143889063
389761654,0,0,0,0,0,0,68.80270660217586
389761655,0,0,0,0,0,0,67.9571665620358
389761656,0,0,0,0,0,0,68.57591216776478
389761657,0,0,0,0,0,0,68.27275060492558
389761658,0,0,0,0,0,0,68.58107141928292
389761659,0,0,0,0,0,0,67.8961773584312
389761660,0,0,0,0,0,0,68.81085260169023
389761661,0,0,0,0,0,0,68.63092406998247
389761662,0,0,0,0,0,0,68.69721436816413
389761663,0,0,0,0,0,0,68.42946885839036
389761664,0,0,0,0,0,0,68.28796704988699
389761665,0,0,0,0,0,0,67.95561069171359
389761666,0,0,0,0,0,0,68.57855178770762
389761667,0,0,0,0,0,0,68.51162716694405
389761668,0,0,0,0,0,0,71.47346557274174
389761669,0,0,0,0,0,0,68.06281304059955
389761670,0,0,0,0,0,0,69.13648118639777
389761671,0,0,0,0,0,0,68.62905185317909
389761672,0,0,0,0,0,0,67.64420172278685
389761673,0,0,0,0,0,0,68.21208324162284
389761674,0,0,0,0,0,0,68.35308532400066
389761675,0,0,0,0,0,0,68.58709288014875
389761676,0,0,0,0,0,0,68.71532196453647
389761677,0,0,0,0,0,0,68.77178335538578
389761678,0,0,0,0,0,0,67.79244542252144
389761679,0,0,0,0,0,0,67.52902976051449
389761680,0,0,0,0,0,0,70.50759707332125
389761681,0,0,0,0,0,0,67.76731565589193
389761682,0,0,0,0,0,0,67.62166970202396
389761683,0,0,0,0,0,0,67.60483978511353
389761684,0,0,0,0,0,0,67.57354899556887
389761685,0,0,0,0,0,0,69.18542975101518
389761686,0,0,0,0,0,0,67.83372967620826
389761687,0,0,0,0,0,0,70.46741422953589
389761688,0,0,0,0,0,0,68.86859189148062
389761689,0,0,0,0,0,0,67.78004579483688
389761690,0,0,0,0,0,0,68.63762762432803
389761691,0,0,0,0,0,0,70.08586970821258
389761692,0,0,0,0,0,0,67.5732979056656
389761693,0,0,0,0,0,0,68.34271921558187
389761694,0,0,0,0,0,0,68.23078039569057
389761695,0,0,0,0,0,0,68.17224989086351
389761696,0,0,0,0,0,0,67.28601034935988
389761697,0,0,0,0,0,0,67.79599035287161
389761698,0,0,0,0,0,0,67.40970070930864
389761699,0,0,0,0,0,0,67.71265570150959
389761700,0,0,0,0,0,0,70.0835005488528
389761701,0,0,0,0,0,0,68.71852789761138
389761702,0,0,0,0,0,0,67.77719102409166
389761703,0,0,0,0,0,0,68.54447059694365
389761704,0,0,0,0,0,0,68.6577701099842
389761705,0,0,0,0,0,0,70.24415494582371
389761706,0,0,0,0,0,0,68.91890377862136
389761707,0,0,0,0,0,0,68.51298373070651
389761708,0,0,0,0,0,0,68.6340976035844
389831323,1,1,9,9,1,1,0.0
389831324,1,1,8,8,1,1,0.0
389831325,1,1,8,9,1,1,0.0
389832024,0,0,2,8,1,1,0.10693767231621075
389967190,0,0,0,0,0,0,63.5468038544335
389967191,0,0,0,0,0,0,66.75898294284154
389967192,0,0,0,0,0,0,58.814731102354735
389967193,0,0,0,0,0,0,55.591204465124406
389967194,0,0,0,0,0,0,55.53235938434275
389967195,0,0,0,0,0,0,57.3570406296764
389967196,0,0,0,0,0,0,53.18079131164503
389967197,0,0,0,0,0,0,76.03757566513421
389967198,0,0,0,0,0,0,68.1756067753744
389967199,0,0,0,0,0,0,58.793903624431344
390157789,8,1,8,8,1,1,0.0
390157790,0,0,8,8,1,1,0.6454045278987394
390157791,8,1,8,8,1,1,0.0
390157792,0,0,8,8,1,1,0.1863843324502282
390157793,0,0,8,8,1,1,0.9632534965113566
390157794,8,1,8,8,1,1,0.0
390157795,0,0,8,8,1,1,0.9200195898121651
390157796,8,1,8,8,1,1,0.0
390157797,0,0,8,8,1,1,0.5670216399680733
390157798,0,0,8,8,1,1,0.1505734589372601
390157799,0,0,8,8,1,1,0.7408289420468974
390157800,0,0,8,8,1,1,0.5630654360667237
390157801,8,1,8,8,1,1,0.0
390157802,0,0,8,8,1,1,0.013901972797495282
390202521,0,0,0,0,0,0,67.15659865588539
390202523,0,0,0,0,0,0,67.92669636297109
390202524,0,0,0,0,0,0,67.62719802920388
390202525,0,0,0,0,0,0,68.13639685789147
390202526,0,0,0,0,0,0,67.81768789553345
390202527,0,0,0,0,0,0,68.08972650207748
390202529,0,0,0,0,0,0,68.36253011014075
390202530,0,0,0,0,0,0,68.36273456661286
390202531,0,0,0,0,0,0,66.67779019741137
390215690,0,0,0,0,0,0,59.011242288767946
390215691,0,0,0,0,0,0,57.455580080104085
390215692,0,0,0,0,0,0,59.39749025859839
390215693,0,0,0,0,0,0,59.9553469333637
390215697,0,0,0,0,0,0,58.42048886256535
390923460,0,0,0,0,0,0,60.69103504294441
390923940,0,0,0,0,0,0,60.73876581315415
390923941,0,0,0,0,0,0,49.293534514896834
390923943,0,0,0,0,0,0,50.146186545943834
390927440,0,0,1,1,1,1,3.8652190975166136
390927442,1,1,1,1,1,1,0.0
390979734,0,0,0,0,0,0,15.980128475225975
390979735,0,0,0,0,0,0,14.668657534792008
390979736,0,0,0,0,0,0,15.20521361470607
391262669,0,0,0,0,0,0,52.068807882995024
391262671,0,0,0,0,0,0,46.704043976654326
391262672,0,0,0,0,0,0,43.13779421581864
391321284,9,1,9,10,1,1,0.0
391321285,3,1,3,3,1,1,0.0
391321360,3,1,4,4,1,1,0.0
391321361,3,1,3,3,1,1,0.0
391321362,3,1,4,4,1,1,0.0
391321363,3,1,4,4,1,1,0.0
391321364,3,1,4,4,1,1,0.0
391372005,0,0,0,0,0,0,103.31238944363973
391599911,0,0,0,0,0,0,75.5902153291361
391599912,0,0,0,0,0,0,75.64173406826218
391599913,0,0,0,0,0,0,75.59341163233705
391599915,0,0,0,0,0,0,71.78093411777903
391599917,0,0,0,0,0,0,75.46198152876764
391599919,0,0,0,0,0,0,72.1592781253066
391604804,0,0,0,0,0,0,74.29973193782648
391604805,0,0,0,0,0,0,74.08360249643458
391604806,0,0,0,0,0,0,74.34696884082305
391604808,0,0,0,0,0,0,74.4164117933191
391604809,0,0,0,0,0,0,74.40989126879396
391604810,0,0,0,0,0,0,74.56109943781627
391691375,10,1,10,10,1,1,0.0
392723887,1,1,8,8,1,1,0.0
392723888,1,1,1,1,1,1,0.0
392723889,1,1,1,1,1,1,0.0
393192708,0,0,0,0,0,0,41.75978660553076
393201099,10,1,10,10,1,1,0.0
393201100,10,1,10,10,1,1,0.0
393201103,10,1,10,10,1,1,0.0
393201104,10,1,10,10,1,1,0.0
393201105,10,1,10,10,1,1,0.0
393201106,10,1,10,10,1,1,0.0
393201107,10,1,10,10,1,1,0.0
393201108,10,1,10,10,1,1,0.0
393201109,10,1,10,10,1,1,0.0
393220351,10,1,10,10,1,1,0.0
393220352,10,1,10,10,1,1,0.0
393285146,10,1,10,10,1,1,0.0
393285147,10,1,10,10,1,1,0.0
393285148,10,1,10,10,1,1,0.0
393285149,10,1,10,10,1,1,0.0
393650415,0,0,0,0,0,0,16.555401349098336
393657586,6,1,12,12,1,1,0.0
393657588,6,1,12,12,1,1,0.0
393657589,6,1,12,12,1,1,0.0
393657590,6,1,12,12,1,1,0.0
393657591,6,1,12,12,1,1,0.0
393657592,6,1,12,12,1,1,0.0
393657593,6,1,12,12,1,1,0.0
393657594,6,1,12,12,1,1,0.0
393657595,6,1,12,12,1,1,0.0
394661806,0,0,8,8,1,1,2.31129797960521
394662572,0,0,8,8,1,1,0.9433307500537402
395445361,0,0,0,0,0,0,35.869881880748565
395445362,0,0,0,0,0,0,35.73831596841456
395445363,0,0,0,0,0,0,36.234305756016774
395997747,0,0,0,0,0,0,38.20275689082306
395997750,6,1,6,6,1,1,0.0
395997751,6,1,6,6,1,1,0.0
396714572,0,0,0,0,0,0,107.67798326835796
396714753,0,0,0,0,0,0,104.89237762619132
396714754,0,0,0,0,0,0,104.5987587699282
396714755,0,0,0,0,0,0,104.2838207464968
396714967,0,0,0,0,0,0,103.9510921339684
396714968,0,0,0,0,0,0,103.23341750875214
396767546,0,0,0,0,0,0,102.36316065037411
396767548,0,0,0,0,0,0,102.91390903281824
397557030,7,1,7,7,1,1,0.0
397557032,7,1,7,7,1,1,0.0
397557035,0,0,7,7,1,1,0.6540403991916082
397557036,7,1,7,7,1,1,0.0
397557037,0,0,7,7,1,1,0.7989014107736554
397557038,0,0,7,7,1,1,0.8593314928233624
397557040,7,1,7,7,1,1,0.0
397557041,7,1,7,7,1,1,0.0
397557043,0,0,7,7,1,1,0.6979302544540843
397557045,0,0,7,7,1,1,0.44005229517116934
397557046,0,0,7,7,1,1,0.9984534600551664
397557047,7,1,7,7,1,1,0.0
397557048,7,1,7,7,1,1,0.0
397609114,0,0,0,0,0,0,22.0971156709193
397609115,0,0,0,0,0,0,21.841981006362754
397609116,0,0,0,0,0,0,16.933688015373228
397609117,0,0,0,0,0,0,17.81572965861789
398396779,0,0,0,1,0,1,8.332527427499029
398396780,0,0,0,1,0,1,9.201824072697612
398396781,0,0,0,0,0,0,12.567906848174339
398396782,0,0,0,1,0,1,8.455005981498271
398396783,0,0,0,1,0,1,8.2396017361557
398396784,0,0,0,1,0,1,8.126922014871681
398396785,0,0,0,1,0,1,8.349461358954498
398396786,0,0,0,1,0,1,7.698016795372865
398396787,0,0,0,1,0,1,8.151487097760358
398396788,0,0,0,1,0,1,8.355312884059797
398396789,0,0,0,1,0,1,8.149818149079964
398396790,0,0,0,1,0,1,8.369870305541587
398396791,0,0,0,1,0,1,8.256373188491432
398396792,0,0,0,1,0,1,8.244116200521848
398825683,0,0,7,7,1,1,1.1290923961978636
398825684,7,1,7,7,1,1,0.0
398825685,0,0,7,7,1,1,0.11485285526618447
398825688,0,0,7,7,1,1,0.34209718324008037
398825689,0,0,7,7,1,1,0.2721540398957783
398826412,0,0,7,7,1,1,0.36431355540773813
398826653,0,0,7,7,1,1,1.8844259519503137
398826655,0,0,7,7,1,1,0.3824349514793468
399415192,0,0,0,0,0,0,21.836019589008593
399415193,0,0,0,0,0,0,22.445847936802707
399415194,0,0,0,0,0,0,52.57539750359079
