road_id,road_type,name,ref,surface,lanes,maxspeed,oneway,bridge,tunnel,latitude,longitude
47416094,trunk,North Sikkim Highway,NH310A,,,,,,,27.403165223999988,88.61571904080004
47416095,trunk,North Sikkim Highway,NH310A,,,,,,,27.38892427250002,88.63238372674999
47416096,trunk,North Sikkim Highway,NH310A,,,,,,,27.438388743137274,88.60684662745096
47416097,trunk,North Sikkim Highway,NH310A,,,,,,,27.430917751162802,88.61166258488369
47416222,trunk,,NH10,,2,,,,,27.313196037168137,88.59434769557518
47416223,trunk,,NH10,,,,,,,27.31443678469388,88.6004222704081
47416225,trunk,,NH10,,,,,,,27.158360848437503,88.53142200234376
47416226,trunk,,NH10,,,,,,,27.112799251583702,88.47474128235285
47416232,trunk,RANGPO-GANGTOK Rd,NH10,asphalt,2,60,,,,27.205436311325954,88.4930151395027
47416237,unclassified,,,,,,,,,27.231408799999997,88.49678435
47416238,trunk,,NH10,,,,,,,27.236114390322566,88.50770927096772
47416243,trunk,,NH10,,,,,,,27.30495348833333,88.58854446500001
47416244,primary,,,,,,,,,27.318950104347827,88.60571523043478
47416612,secondary,,,,,,,,,27.116026302816906,88.30082639507043
47416620,secondary,,,,,,,,,27.131576289075632,88.273923102521
47416621,secondary,,,,,,,,,27.12655948260869,88.28110667043478
47416622,secondary,,,,,,,,,27.12270972708333,88.2956858510417
47416623,secondary,,,,,,,,,27.12121787708334,88.30868881250001
47417225,secondary,,MDR,asphalt,,,,,,27.29393639050387,88.41503684447689
47417233,trunk,,NH510,,,,,,,27.279477108,88.32994937279997
47417235,unclassified,,,,,,,,,27.29148821025641,88.28914037948718
47417237,trunk,,NH510,,,,,,,27.28978797664234,88.35391448248177
47417238,primary,,NH510,,,,,,,27.28298172328767,88.28425962054793
47417239,primary,,NH510,,,,,,,27.28221179899498,88.28694911809043
47417241,primary,,NH510,,,,,,,27.285030705691067,88.28395070000002
47417242,trunk,,NH510,,,,,,,27.288497037500015,88.3007224440476
47417244,trunk,,NH510,,,,,,,27.28249153241378,88.30208235344828
47417248,trunk,,NH510,,,,,,,27.280029431623944,88.31450240512821
47417250,trunk,,NH510,,,,,,,27.287417052577325,88.30512656391751
47417251,trunk,,NH510,,,,,,,27.283201203539818,88.29527729734512
47417252,trunk,,NH510,,,,,,,27.279549330357145,88.31919377767862
47417256,trunk,,NH510,,,,,,,27.281271725373152,88.34368539328356
47417263,trunk,,NH510,,,,,,,27.260944928531078,88.36886648361585
48732190,path,,,,,,,,,27.766941987394958,88.4208872722689
48732191,path,,,,,,,,,27.773033682653057,88.51241794591832
48732192,path,,,,,,,,,27.767486799999997,88.34260928202245
48732278,path,Sachen to Tshoka,,ground,,,,,,27.428493606000004,88.186903492
48732281,unclassified,,,asphalt,,,,,,27.347354056250015,88.2585527169643
48732284,path,,,,,,,,,27.506519237195125,88.14569914939028
48732285,path,Tshoka to Pedang,,ground,,,,,,27.44254836911765,88.17923583235296
48732286,path,Dzongri to Kokchurung,,ground,,,,,,27.49606307142858,88.16876186326527
48732287,path,Thansing to Lamuney,,ground,,,,,,27.534155510526315,88.1872476855263
48732308,unclassified,,,ground,,,,,,27.12883701333333,88.08831596555552
48732311,path,,,,,,,,,27.163696334532375,88.0755666697842
51188429,primary,Noonmati Flyover,,asphalt,,,,yes,,26.180143528571428,91.81719064285714
51188437,secondary,B. Baruah Road,,,,,,,,26.18429046,91.75672828
51188438,primary,Maniram Dewan Road,,asphalt,,,yes,,,26.183616945945936,91.7833359810811
51188439,primary,,,asphalt,,,,,,26.179068033333333,91.81798756666666
51188447,primary,,,,,,yes,,,26.1807832,91.74969
51188915,secondary,,,,,,,,,26.15887426666666,91.73648893333333
51188916,tertiary,,,,,,,,,26.148844099999998,91.73257286499998
51188917,secondary,,,,,,,,,26.134512970625018,91.72212486874999
51188918,residential,,,,,,,,,26.180906750000002,91.752216025
51188919,secondary,Stadium Overbridge,,,,,,yes,,26.182857447368423,91.7561709736842
51188920,secondary,B. Baruah Road,,,,,,,,26.17787733333334,91.75692785000001
51188921,primary,,,,,,yes,,,26.179100809090905,91.7487182
51188922,secondary,,,,,,,,,26.161320418181823,91.74370978181818
51188923,residential,,,,,,,,,26.184820825000003,91.74369970000001
51188924,residential,,,,,,,,,26.182479600000004,91.73921645
51188925,residential,,,,,,,,,26.183637416666667,91.74322219999999
51188926,primary,,,,,,,yes,,26.181229133333332,91.74576376666666
51188929,tertiary,Hem Baruah Road,,,,,yes,,,26.184870516666667,91.74108308333335
51188930,tertiary,Ananda Ram Baruah Road,,,,,,,,26.1875995,91.74619401428572
51188931,residential,Collegiate School Road,,,,,,,,26.18773994,91.74466513999998
51188932,tertiary,Motilal Nehru Road,,,,,yes,,,26.185690836363634,91.74433285454546
51188934,tertiary,,,,,,yes,,,26.1866622,91.74882556666667
51189484,tertiary,F.C. Road,,,,,,,,26.19077183333333,91.75467262222224
51189486,residential,,,,,,,,,26.192925357142855,91.75492022857142
51189489,residential,,,,,,,,,26.17290448571429,91.73198091428571
51189490,residential,,,,,,,,,26.16618009,91.73158148
51189491,residential,,,,,,,,,26.17709784615385,91.73723254615386
51189492,tertiary,,,,,,,,,26.162741490909095,91.74129528636364
51189494,residential,,,,,,,,,26.180331166666665,91.74054291666668
51189498,secondary,,,,,,,,,26.162668150000002,91.73532208055558
51189499,unclassified,,,,,,no,,,26.1756658125,91.73255577500001
51189500,service,,,,,,,,,26.18555611111111,91.74085020000001
51252535,secondary,,,,,,,yes,,26.12313495,91.748469
51252536,secondary,Lokhra Road,,asphalt,,,yes,,,26.111625266666664,91.74956406666666
51252537,tertiary,Dakhingaon Road,,asphalt,1,40,no,,,26.130513505555548,91.75651400833333
51252624,secondary,Bhetapara Rd,,,,,yes,,,26.11435563846154,91.78754970769229
51252625,secondary,,,,,,yes,,,26.119350271428573,91.78701675714285
51252626,secondary,,,,,,yes,yes,,26.12304495,91.78699685000001
51252627,secondary,Kahilipara Road,,asphalt,2,,no,,,26.143696632999994,91.773282069
51252628,tertiary,,,,,,,,,26.145518459154925,91.75059522253518
51252630,secondary,Dr. RP Road,,,,,yes,,,26.133207128813552,91.78614501186445
51252631,residential,Vidya Mandir Path,,,,,,,,26.114446557692307,91.78101326153845
52116564,trunk,NH40,NH6,,,,,,,25.619504555813965,91.87993119767438
52116566,trunk,,NH6,,,,,,,25.632981052892553,91.89134802892558
52116567,trunk,GS Road,NH6,,,,,,,25.64358962538461,91.89173868230775
52116569,trunk,,NH6,,,,,,,25.650463830985913,91.89853446760564
52116570,trunk,,NH6,,,,,,,25.655645189361703,91.89850843191492
52116572,trunk,,NH6,,,,,,,25.671713591666663,91.90479957500001
52116578,secondary,,,,,,,,,25.72837104166667,91.88713973611112
52116579,secondary,,,,,,,,,25.744083487323948,91.88691054084511
53216589,primary,,SH3,,,,,,,26.23503625681819,92.0914062840909
53216590,primary,Chamata Mayang Road,SH3B,,,,,,,26.170071391610747,92.0242787184564
53216599,primary,Chamata Mayang Road,SH3B,,,,,yes,,26.20126265,92.02153135
53216601,primary,Chamata Mayang Road,SH3B,,,,,,,26.211886282812504,92.02692959218751
53216615,tertiary,,,,,,,,,26.18098086170213,92.28405395319147
53216620,tertiary,,,,,,,,,26.18679982333333,92.30797567
53216622,tertiary,,,,,,,,,26.1952426,92.35162119411766
53216625,unclassified,,,,,,,,,26.180339442857143,92.22077300000001
53216634,tertiary,,,,,,,,,26.161716544444445,92.31791427037037
53216637,tertiary,,,,,,,,,26.161527982051272,92.34506435897433
53216640,tertiary,,,,,,,,,26.15687434374999,92.3301059
53216642,tertiary,,,,,,,,,26.17502411764706,92.30308134117647
53216645,tertiary,,,,,,,,,26.164115145,92.336827615
53216648,tertiary,,,,,,,,,26.170209242857144,92.33641127321427
53216652,tertiary,,,,,,,,,26.174087059999998,92.3488117
53216660,tertiary,,,,,,,,,26.204247111904763,92.34579961190477
53216663,tertiary,,,,,,,,,26.204103673333336,92.32712464999999
53217184,tertiary,,,asphalt,,,yes,,,26.10529147916667,91.59038138749999
55484491,primary,Peshok Road,SH12,asphalt,,,,,,27.035522030934544,88.33401528289731
55484494,residential,,,,,,,,,27.130721358333332,88.28323154166668
55488085,trunk,,NH710,,,,,,,27.085920966666666,88.45408383333334
56052164,track,,,,,,,,,27.212824258064522,88.64146741935483
56052261,tertiary,,,,,,,,,27.129692549548377,88.38812829509665
56052263,primary,,,,,,,,,27.327278479012342,88.61141898888884
56052398,tertiary,,,,,,,,,27.12627391839763,88.41232607833827
60118162,trunk,,NH13,,,,,,,28.124669606250006,95.33069521875001
60120325,residential,,,,,,,,,27.75374357,95.59014734
61978330,trunk,NH53,NH37,,,,,,,24.83129027288136,92.79644567966099
62057486,trunk,,NH37,asphalt,2,,,,,24.866714504225342,92.5361934966197
69228583,primary,,,,,,,,,26.217320924324323,89.74155334864865
69250378,primary,,SH2,,,,,,,26.339658071794865,90.66582806666668
69259910,trunk,,NH-208A,asphalt,,,,,,24.31547243953489,92.08401704976741
69259911,primary,,,,,,,,,24.30390672093023,92.1535329372093
69259916,primary,,,asphalt,,,,,,24.368425599999995,92.18263715624998
69260685,trunk,,NH102,,,,yes,,,24.790626844347816,93.94009598086954
69281597,secondary,,,,,,,,,25.37607201949688,94.41232771918227
69408016,secondary,,,,,,,,,25.910389355932203,93.70357147627124
69412780,primary,Narayanpur-Bihpuria-Laluk Road,SH43,asphalt,2,,no,,,27.016641553333322,93.91678227999998
69414698,trunk,Bogibeel Bridge,NH15,,2,,,yes,,27.4083157,94.76036235000001
69414706,trunk,,NH15,,2,,,,,27.47757695625,94.70497551249998
69414710,trunk,,NH15,,,,,,,27.435421521739123,94.32053610144926
69420680,secondary,,,,,,,,,27.650644924603174,95.56195043095242
69593377,trunk,Assam Trunk Road,NH715,,,,yes,,,26.843179966666668,94.48566884444445
69856704,trunk,,NH15,,,,,,,27.782066007575757,96.23133415
69856707,trunk,Parasuram Kund Bridge,NH13,,,,,yes,,27.87826465,96.36202235
69856708,trunk,,NH15,,,,,,,27.77197518461538,96.35291143076921
69856709,trunk,,NH15,,,,,yes,,27.7563797,96.3588278
69856712,trunk,,NH113,,,,,,,28.276629210218957,97.01675160510946
69862913,unclassified,,,,,,,,,28.30431896153845,97.0138030582418
69863509,residential,,,,,,,,,27.374885020000008,94.78814818
69863510,tertiary,,,,,,,,,27.45717018205128,94.71595496153844
69863512,trunk,,NH515,,,,,,,27.566632705617987,94.74074809662922
69863514,primary,,,,,,,,,27.41613660158731,94.85154559365078
69863515,primary,Silapathar Road,,,,,,,,27.574595494594593,94.72968846486488
69863516,unclassified,,,,,,,,,27.380443440000004,94.78979580000002
69870083,trunk,,NH515,,,,,,,28.067839334090912,95.33146590681821
69870096,trunk,,NH13,,,,,,,28.095950490857135,95.28152695485716
69870106,trunk,,NH13,,,,,,,28.09199455,95.30314854999999
69870113,trunk,,NH13,,,,,,,28.21662994384485,94.96958785193927
69870119,residential,,,,,,,,,28.213788675000004,94.99602358749999
69870121,unclassified,,,,,,,,,27.985278014285708,94.22632924285715
69870123,trunk,Along Main Road,NH13,,,,,,,28.168741969230773,94.79529440000002
69870132,trunk,Along Main Road,NH13,,,,,,,28.212158078102203,94.84672134233581
69870142,trunk,,NH515,,,,,,,27.84376565,95.2269367
69870148,primary,,,,,,,,,28.064468239534886,95.32799924418605
69870158,trunk,,NH515,asphalt,2,,,,,27.726474381818186,94.89305899545452
69870197,trunk,Along Main Road,NH13,,,,,,,28.077266728043472,94.76649534021742
69879641,primary,,,,,,,,,27.150724009740255,93.75375862597402
69879643,trunk,,NH415,,,,,,,27.10557447853106,93.647157581356
69879646,trunk,,NH713A,,,,,,,27.24854131077845,93.80446930179646
69884122,trunk,,NH15,,,,yes,,,26.864372574999997,93.43197307499999
69884123,trunk,,NH15,,,,yes,,,26.765650848275868,93.2504492448276
72061874,unclassified,,,,,,,,,23.81311916444445,92.75764008481475
72066141,trunk,,NH6;NH37,,,,,yes,,24.85766965,92.60549645
72066152,trunk,,NH6,,,,,,,24.255401902061877,92.6663658690722
72074382,trunk,国道256号,NH13,,,,,,,27.84667645125552,94.18476687903927
72077809,trunk,,NH15,,,,,,,26.66452472389381,92.74945974955754
72077811,primary,,,,,,,,,26.72165554739881,92.77033724161853
72424664,unclassified,,,,2,,,,,27.306606437662364,88.17123538571425
72424670,path,,,,,,,,,27.344544584482755,88.13644578103448
72424679,path,,,,,,,,,27.350061180468753,88.1256265851562
72424692,unclassified,,,,,,,,,27.320398623118287,88.15329797903233
72424713,path,,,,,,,,,27.349132428571433,88.13182892857142
72424715,path,,,,,,,yes,,27.311356,88.1538336
72424718,path,,,,,,,yes,,27.339582800000002,88.14146385
76811959,trunk,,NH127D,,,,,,,26.466686142708337,91.61239755208332
76811976,trunk,,NH127D,,,,,,,26.705750474489808,91.56006171836731
82262480,primary,اے ٹی روڈ,,,,,,,,27.591627264864865,95.55676118918917
82262491,trunk,,NH13,,,,,yes,,27.888333199999998,96.03840875
82262494,tertiary,,,,,,,,,28.138988368421057,95.64794504736841
82262496,trunk,,NH13,,2,,,,,27.99617360689655,96.00416432068968
82262509,trunk,,NH13,,,,,,,28.057366870454555,95.94434863863636
82262517,primary,اے ٹی روڈ,,,,,,,,27.485777913709672,95.39285759596774
82262524,trunk,Dibang River Bridge,NH13,,,,,yes,,28.135085066666665,95.72771653333335
82262538,trunk,,NH13,,,,,,,28.0639346,95.9799713
82262541,trunk,,NH13,,,,,,,28.056938308333333,95.99088702499996
82262544,unclassified,,,,,,,,,27.9076533,96.0319845
82278255,secondary,,,asphalt,2,,,,,27.4794422625,94.92201716875
82278264,primary,,,,,,,,,27.409849788800006,94.8861006568
83685111,unclassified,,,,,,,,,27.207461145233644,88.28048364224298
83686530,unclassified,,,,,,,,,27.232084752173908,88.25251697826087
83686531,unclassified,,,,,,,,,27.232345499999997,88.2526321
83686946,tertiary,,,,,,,,,27.250873756686065,88.2192296982558
83688186,service,,,asphalt,,,,,,27.30505227272727,88.24900550909088
83688269,service,,,asphalt,,,,,,27.304970494117647,88.25055407647059
83688411,secondary,,MDR,,,,,,,27.30193365108224,88.24805013290045
83688773,tertiary,,,asphalt,,,,,,27.336237828327647,88.20337524709899
83697950,service,,,dirt,,,,,,27.289328585714284,88.35365321428571
83698799,trunk,,NH710,,,,,,,27.177655866417922,88.3761489671642
83699325,secondary,,SH,unpaved,,,no,,,27.262412836153853,88.38049581153847
83700088,trunk,,NH510,,,,,,,27.243107408982038,88.47122608562879
83700092,trunk,Sirwani Bridge,NH510,,,,,yes,,27.242201733333335,88.47670036666666
83700095,trunk,,NH510,,,,,,,27.23905431333333,88.48532438133336
83700973,trunk,,NH310,,,,,,,27.366484799999995,88.61613351641789
83701553,trunk,North Sikkim Highway,NH310A,,,,,,,27.441486728737868,88.52931385786408
83702523,trunk,North Sikkim Highway,NH310A,,,,,,,27.481170925462973,88.52906834027782
83703203,trunk,North Sikkim Highway,NH310A,,,,,,,27.498923871666662,88.53321783666665
83704268,primary,Rannipool - Rumtek - Sirwani Road,SH1,asphalt,,,,,,27.274608256556554,88.52855083563564
83706869,residential,,,unpaved,,,,,,27.298105366666668,88.56224612222223
83707720,residential,,,unpaved,,,,,,27.298537229268295,88.56180098536584
83796792,secondary,Percy Evans Road,,,,,,,,27.355370779999998,95.31757999999999
83796796,primary,,SH-1007,asphalt,,,,,,27.349009213043477,95.31736339130431
83796797,tertiary,,,,,,,,,27.359735199999996,95.32490614285715
83796798,tertiary,,,,,,,,,27.3581603,95.3213427111111
83797783,tertiary,College Road,,,,,,,,27.34130965135134,95.31374556216214
83798444,residential,Naamghar Road,,,,,,,,27.354094185714292,95.32062280714285
83799051,residential,,,,,,,,,27.354343166666666,95.32699050000001
83799647,residential,,,,,,,,,27.354769425,95.325695975
83800250,residential,,,,,,,,,27.353492,95.32794366666667
83800251,residential,,,,,,,,,27.352558000000002,95.32897550000001
83800253,residential,,,,,,,,,27.35301041428571,95.32747860714287
83803636,residential,,,,,,,,,27.3609385,95.3216315
83803638,residential,Jasmine Road,,,,,,,,27.362320819999997,95.32175208
83803639,residential,,,,,,,,,27.36117308333333,95.32295401666666
83803640,service,,,,,,,,,27.36034092857143,95.32341662857144
83803641,residential,,,,,,,,,27.36161,95.3216045
83804020,primary,Daily Bazaar Road,SH-1007,asphalt,,,,,,27.3619926125,95.31221848749998
83804276,secondary,Oil India Market Road,,,,,,,,27.356050333333336,95.32732478095238
83804440,trunk,Tinsukia Road,NH315A,,,,,,,27.433542647297298,95.3323741954955
83804534,residential,,,,,,,,,27.357692875,95.33272137499999
83804535,residential,,,,,,,,,27.357348657142857,95.33396538571428
83810389,residential,,,,,,,,,27.36612813333333,95.32710578095237
83810390,residential,,,,,,,,,27.363943666666668,95.32482696666666
83810391,residential,,,,,,,,,27.362356150000004,95.32930265
83810392,residential,,,,,,,,,27.363035,95.32353575
83810393,residential,,,,,,,,,27.363421260000003,95.32401282
83810467,residential,,,,,,,,,27.3639689,95.32297822857143
83810468,residential,,,,,,,,,27.363956574999996,95.323807425
83810691,residential,,,,,,,,,27.36555465,95.32578415
83810692,residential,,,,,,,,,27.36590315,95.32313024999999
83810720,residential,,,,,,,,,27.365056666666664,95.32371633333332
83810823,residential,,,,,,,,,27.364681249999997,95.32068665
83811364,residential,,,,,,,,,27.36199858333333,95.3162249
83811365,residential,,,,,,,,,27.360789733333334,95.31637866666667
83811366,residential,,,,,,,,,27.3680727,95.32110483333334
83886219,residential,,,,,,,,,27.367054850000002,95.30927925
83886220,residential,,,,,,,,,27.357688516666666,95.31078948333332
83886221,residential,,,,,,,,,27.368092524999998,95.309720325
83886237,residential,,,,,,,,,27.36765955,95.30931195
83886238,residential,,,,,,,,,27.367837624999996,95.30790380833334
83886242,residential,,,,,,,,,27.366669905555554,95.31141787777779
83886293,residential,,,,,,,,,27.368391388888888,95.3092587
83886443,residential,,,,,,,,,27.368819030769235,95.3131271153846
83886842,residential,,,,,,,,,27.369402649999998,95.3131008
83886843,residential,,,,,,,,,27.369662750000003,95.31443825
83886844,residential,,,,,,,,,27.370393280645164,95.31289703870968
83886882,residential,,,,,,,,,27.36929,95.31622519999999
83886884,residential,,,,,,,,,27.369836749999997,95.31628745
83886885,residential,,,,,,,,,27.36873315,95.3161604
83886904,residential,,,,,,,,,27.37026835,95.3171242375
83886932,residential,,,,,,,,,27.370376444444446,95.31887225555555
83886933,residential,,,,,,,,,27.370874450000002,95.319542975
83890751,residential,,,,,,,,,27.37037266666667,95.32431116666665
83890752,residential,,,,,,,,,27.370731625,95.323972575
83891043,unclassified,,,,,,,,,27.365656556862756,95.32183923333331
83891169,residential,,,,,,,,,27.367288499999997,95.32401511428573
83893337,residential,,,,,,,,,27.3686744,95.31136193333333
83893340,residential,,,,,,,,,27.36926166666667,95.31143200000001
83893341,residential,,,,,,,,,27.369850666666665,95.31116666666667
83893342,residential,,,,,,,,,27.369989166666667,95.3132711
83976296,primary,Station Road,SH-1007,asphalt,,,,,,27.364826305769235,95.30272883653842
83984513,residential,,,,,,,,,27.370863866666667,95.31170153333333
83985114,residential,,,,,,,,,27.379414782022472,95.3114115044944
83985649,residential,,,,,,,,,27.371814137499996,95.30933983749998
83986174,residential,,,,,,,,,27.366691126666662,95.31757522
83987939,residential,,,,,,,,,27.34617031111111,95.32469834444444
83988881,unclassified,OIL Hospital Road,,,,,,,,27.358597876470583,95.32413416470587
83988883,residential,,,,,,,,,27.357022240000003,95.32315806
83989319,residential,,,,,,,,,27.356414,95.326631
83989320,residential,,,,,,,,,27.357782274999998,95.32718272500001
83989321,residential,,,,,,,,,27.356833333333338,95.32643066666667
83989322,residential,,,,,,,,,27.3572629,95.32647886666666
83990439,residential,,,,,,,,,27.359914833333335,95.3303439
83990440,residential,,,,,,,,,27.3597235,95.32835850000001
83990448,residential,,,,,,,,,27.360092799999997,95.3281762125
83990879,residential,,,,,,,,,27.356925866666668,95.33171019999999
